original_shape2D_Elongation,original_shape2D_MajorAxisLength,original_shape2D_MaximumDiameter,original_shape2D_MeshSurface,original_shape2D_MinorAxisLength,original_shape2D_Perimeter,original_shape2D_PerimeterSurfaceRatio,original_shape2D_PixelSurface,original_shape2D_Sphericity,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,sample_id,label,label_name
0.5258831258854187,49.52364393725227,51.62363799656123,983.5,26.043648678958686,134.32590180780466,0.1365794629464206,984.0,0.8276226147203537,43.0,126.0,6729400.0,2.2299960903407574,32.0,6.365365235719427,241.0,27.190164584572667,73.6951219512195,61.0,25.0,216.0,15.698575,82.69716523685308,1.8462572338955214,6729400.0,0.28260707911957167,1407.850138806266,8.003131524008351,542.7263003347074,49.8158386563899,8.908063510880792,0.2129436325678497,0.9533069913839942,0.21294363256784968,0.7470718378376849,0.1675986419166583,0.8935281837160751,0.8935281837160751,0.9974031264320993,0.978705636743215,-0.6086100030868472,0.9642947504987616,0.21294363256784968,2.414405010438413,0.21132121111745503,3.0375564024419477,0.9698722726928392,0.38517745302713985,4.828810020876826,2.8246127698741,2.2802517858621605,42.426086956521736,0.18446124763705105,2.879413988657845,12.76086956521739,44.51304347826087,244.33913043478262,19.603221297939466,0.2621195782258153,5.2672255605761515,41.17391304347826,0.17901701323251418,0.23373983739837398,26.20952741020794,0.39927066077328394,6.470697414193812,0.05875070912795475,42.426086956521736,0.18446124763705105,2.879413988657845,12.76086956521739,44.51304347826087,244.33913043478262,19.603221297939466,0.2621195782258153,41.17391304347826,0.17901701323251418,0.39927066077328394,6.470697414193812,0.05875070912795475,5.2672255605761515,0.23373983739837398,26.20952741020794,3.3170646080267634,467.9105691056911,0.47551887104236895,0.3993489325137154,278.0853658536585,2.4074790138145286,8.495934959349594,6.813008130081301,49.1260162601626,2.8186106515023956,0.37908709226689774,0.22199638663053298,2.5333107497741643,0.06509938645508222,2.2459720443875373,0.023373754409301995,8.150173318377584,0.01253895319695067,1.5110053539559785,benign (1),0,benign
0.9022975417523006,217.01106962702505,221.46105752479374,32917.5,195.80855465750204,705.4284989122481,0.02143019667083612,32918.0,0.9117281272348784,1.0,31.0,15874487.0,0.747570854282237,7.0,21.071538223511205,217.0,12.041168315987482,9.81502521416854,1.0,0.0,217.0,4.716585361671767,21.96004012505864,3.6754260292201044,15874487.0,0.7729895351539198,385.9086423394213,1.8360380183979708,83.56615097586015,9.721018470310787,1.6417097119468331,0.034198221325754105,0.9591884247973277,0.03413709849943461,0.21493870299637283,0.033032879831793996,0.9829416378880026,0.9829375630329146,0.9995830011369109,0.996586845812114,-0.7582314971187497,0.8144235779407308,0.034083616026405056,1.1975642553711685,0.7672591251729778,0.8913443271645709,0.9601999917396825,0.8735063109318175,2.395128510742337,0.8570605307041784,0.4189769833181468,293.85605483625284,0.22380506842060385,2.2735861259686225,9.925361766945926,3683.3830921553695,3811.828636709825,3663.444529232238,0.3038600148389163,5.915178242643914,159.36862147753237,0.12137747256476189,0.03988699191931466,3054.8365672468594,0.2704893437618009,4.512524132113557,0.034440289696830835,293.85605483625284,0.22380506842060385,2.2735861259686225,9.925361766945926,3683.3830921553695,3811.828636709825,3663.444529232238,0.3038600148389163,159.36862147753237,0.12137747256476189,0.2704893437618009,4.512524132113557,0.034440289696830835,5.915178242643914,0.03988699191931466,3054.8365672468594,0.9969701803945119,28470.256880733945,0.8648841630941717,0.08835632536726895,25445.269518196732,0.4627557313577322,1.9304028191263138,8.616076310832979,13.697764141199343,7.963745267406604,0.8981501179727753,0.12675773470779245,0.4109521302090717,0.10364844913435847,14.562569930069932,0.004159831918426451,1.571584090522709,0.0004150965551043244,0.3637663004459841,benign (10),0,benign
0.2578407884657049,367.16369192626763,278.0017985553331,10010.0,94.66977582224803,541.9310242291891,0.054138963459459455,10011.0,0.654452237314607,36.0,122.0,60548650.0,2.223953924183698,41.0,4.793323951668033,220.0,27.892278377911758,68.89082009789232,56.0,19.0,201.0,18.508635249458916,77.77025116866012,1.4566336751366082,60548650.0,0.2695141527518212,1302.2668730763157,12.484286293592865,330.1511272529316,34.39910619688029,8.43570515211253,0.1340227088402271,0.9687218285073226,0.13361719383617193,0.5689189784499177,0.11616915435157396,0.9332589889159233,0.9332319545823196,0.9983659258018085,0.9866419671164197,-0.7068594711655058,0.9775501080893464,0.1332623682076237,3.2262773722627736,0.22442357176826247,2.848960449640637,0.9724517126275292,0.3815896188158962,6.452554744525547,2.7134160982683375,2.1424319652381887,273.2378673957621,0.18676545960065766,2.766496804990168,18.930963773069035,135.4812030075188,1056.8851674641148,26.023987553402165,0.10238358535485281,6.27193409426972,161.24470266575528,0.11021510776880061,0.14613924682848867,88.65744458081763,0.24418267019300352,5.684232882484571,0.02024155373944959,273.2378673957621,0.18676545960065766,2.766496804990168,18.930963773069035,135.4812030075188,1056.8851674641148,26.023987553402165,0.10238358535485281,161.24470266575528,0.11021510776880061,0.24418267019300352,5.684232882484571,0.02024155373944959,6.27193409426972,0.14613924682848867,88.65744458081763,3.1032054320180595,5964.125162321447,0.5957571833304811,0.25519859430223596,2698.1061831984816,2.1985418077872803,12.780041953850764,7.586954350214763,88.53031665168315,1.1793697636492526,0.14723170237732197,0.16647798532725114,2.547675334909378,0.021709080012755823,9.915686469962784,0.0037273775715079573,4.802007226219664,0.007875552097840651,0.16616176117966594,benign (100),0,benign
0.523391378918193,100.86023856648816,99.50376877284599,4166.5,52.78937934133215,261.9238815542518,0.06286424614286615,4167.0,0.8736058367652808,43.0,113.0,24401011.0,2.1117534559629343,29.0,6.259860928578948,226.0,22.141035110279724,70.04007679385649,61.0,19.0,207.0,13.341396611585349,76.52303037691172,1.7599597429725533,24401011.0,0.293717668893184,950.1618207764401,12.181243926141887,227.03155225999996,24.30687893649754,6.209704289879218,0.13362487852283772,0.9578691646057209,0.13362487852283772,0.5672962764913091,0.11576927036259456,0.9331875607385811,0.9331875607385811,0.9986769814007639,0.987852283770651,-0.6933502036748971,0.9717213114082275,0.13362487852283772,3.26530612244898,0.24468192108163553,2.720095895711058,0.9631325295565017,0.4045189504373178,6.530612244897959,2.5864710171882233,1.5858322921005137,108.05823627287853,0.17979739812458992,2.844659898505264,19.858569051580698,140.93011647254576,1245.8219633943427,20.79030701670266,0.098759268220137,6.136150953237132,68.48419301164725,0.11395040434550292,0.14422846172306217,92.8574671720178,0.24108748461261964,6.623946521168954,0.01680117600417992,108.05823627287853,0.17979739812458992,2.844659898505264,19.858569051580698,140.93011647254576,1245.8219633943427,20.79030701670266,0.098759268220137,68.48419301164725,0.11395040434550292,0.24108748461261964,6.623946521168954,0.01680117600417992,6.136150953237132,0.14422846172306217,92.8574671720178,2.9528307132596963,2495.0249580033596,0.5987580892736645,0.2508458790539378,1223.9215262778978,1.6779925280563588,12.54883609311255,7.603311735061195,85.63354931605471,1.0331404744990016,0.13028757022945345,0.16510679145668347,2.5980588219609095,0.01934704800125606,3.1076456474102367,0.0082074655043199,6.363465831152518,0.004796437591863096,0.5515215499177977,benign (101),0,benign
0.6816048563197383,187.8975188743179,188.904737897174,18856.5,128.0718613551648,533.546247918339,0.028295083812920688,18857.0,0.9123540507099104,0.0,38.0,8905895.0,0.9856083228207709,24.0,4.123786928887325,107.0,13.41838921988841,14.296282547595057,8.0,0.0,107.0,9.912199504659647,21.732139529495445,1.2443221328048761,8905895.0,0.603841770696948,267.9021938487876,1.9240871236386932,7.090353558729784,2.053995527018977,1.0996271902555386,0.025411061285500747,0.9548263159040258,0.025411061285500747,0.17082858171781568,0.02476533924984527,0.9872944693572495,0.9872944693572495,0.9990226514890191,0.9957648231190831,-0.8286798178233312,0.8937067945840558,0.025411061285500747,1.2866752081998718,0.5921657401255394,1.1329146614300356,0.959125788652611,0.7406576980568012,2.5733504163997436,1.107503600144536,0.2812595628852599,198.75374376039935,0.33070506449317694,0.7262936702833048,4.928452579034942,3588.118136439268,4606.073211314476,3341.8096085228326,0.4183277870216306,6.353382005697119,29.346089850249584,0.04882876846963325,0.03187145357161797,2603.662254534179,0.12724890427236463,1.0048575204428358,0.031793406268494535,198.75374376039935,0.33070506449317694,0.7262936702833048,4.928452579034942,3588.118136439268,4606.073211314476,3341.8096085228326,0.4183277870216306,29.346089850249584,0.04882876846963325,0.12724890427236463,1.0048575204428358,0.031793406268494535,6.353382005697119,0.03187145357161797,2603.662254534179,1.273225019683212,16684.613087977938,0.8847967910048226,0.06477069659085911,11386.64427003235,0.29382071306097496,1.9697724982765021,8.686376411942515,16.199607572784643,7.098058472244318,0.8033513785037093,0.12151985999893938,0.27545915751887007,0.09333855538467883,21.649867006538845,0.006033182021200762,0.3329382922808532,0.0007642735310834608,0.10606032840007229,benign (102),0,benign
0.5438578018780307,341.4412717908117,348.501076038511,49586.5,185.69549954659007,907.1097397793808,0.018293481890824737,49587.0,0.8702155301353263,1.0,35.0,24138343.0,0.86595916795661,18.0,14.523542432279786,184.0,12.144168607518115,13.46621090205094,7.0,0.0,184.0,7.618039165299861,22.063266454038416,2.7207207275317744,24138343.0,0.6995505321370172,305.4488905633813,1.8670418429522864,42.625002457730716,6.114005654113081,1.414638596304921,0.029231360958723866,0.9595097040260852,0.029231360958723866,0.19052240318413416,0.02837688849522466,0.985384319520638,0.985384319520638,0.9995502867544811,0.9967520710045862,-0.7889365119632074,0.8603783692450432,0.029231360958723866,1.2331626146278263,0.6830141463204783,1.0346593831698274,0.9733494125950862,0.8174659406060851,2.466325229255653,1.0054280222111063,0.36096748931591116,544.7279411764706,0.33377937572087657,1.0861623984765474,5.147671568627451,5844.981004901961,6288.543504901961,5764.408309071025,0.4648143050623027,6.698986141024674,87.57230392156863,0.05365949995194156,0.03291185189666646,4921.781931453646,0.14833730128258824,0.9476258340582608,0.05192896853795652,544.7279411764706,0.33377937572087657,1.0861623984765474,5.147671568627451,5844.981004901961,6288.543504901961,5764.408309071025,0.4648143050623027,87.57230392156863,0.05365949995194156,0.14833730128258824,0.9476258340582608,0.05192896853795652,6.698986141024674,0.03291185189666646,4921.781931453646,1.1626952431721187,43751.89200798597,0.8823258516947177,0.0680249144093928,34688.61223707827,0.37195821265694284,1.905116260310162,8.677415451630468,15.492185451832134,7.610036101572001,0.8622894482861543,0.12224978320930889,0.27106454872804925,0.10079576328407897,35.475270789393356,0.0019218424386853894,1.274900851835856,0.00039474662595179427,0.17657276316490264,benign (103),0,benign
0.5876949397603143,92.58002125678448,90.13878188659973,3929.5,54.408810015514575,251.43860018001308,0.06398742847181908,3930.0,0.8837748294359264,37.0,145.0,29741187.0,2.5599483817354645,44.0,4.007645044889085,228.0,31.822166540411395,76.16412213740458,66.0,5.0,223.0,20.49679961883735,86.99271268944716,1.2350981080267773,29741187.0,0.21356797389429516,1766.75856010722,14.94969040247678,486.4869843738737,43.54815155628033,11.129361602878074,0.15737874097007223,0.9721126319600589,0.15686274509803924,0.628882041611726,0.1327728201703798,0.9216546267629858,0.9216202270381837,0.9984420893863618,0.9857436595052694,-0.716799149942072,0.986579077351028,0.15641124871001036,3.4938080495356036,0.1747917711704746,3.244280649176338,0.9731654882282028,0.28560371517027866,6.987616099071208,3.0854551592257775,2.8216850859620366,95.77760968229954,0.14489804793086164,3.7243071401923915,25.46444780635401,99.19213313161876,824.4689863842663,20.03381931008241,0.09649163439119135,5.988411679821141,91.67170953101362,0.13868639868534585,0.16819338422391858,63.84272213970033,0.22200234168733068,7.383220221564017,0.0176796160116599,95.77760968229954,0.14489804793086164,3.7243071401923915,25.46444780635401,99.19213313161876,824.4689863842663,20.03381931008241,0.09649163439119135,91.67170953101362,0.13868639868534585,0.22200234168733068,7.383220221564017,0.0176796160116599,5.988411679821141,0.16819338422391858,63.84272213970033,3.4063441095403126,2183.9394402035623,0.5557097812222805,0.26445208450685986,839.3221374045802,2.973937027756735,15.519592875318066,7.359287531806616,98.29821882951654,1.210475098000278,0.15212232216183053,0.17042691546508343,3.357591178965225,0.022531000475981756,2.9888977975586615,0.010757485759333418,6.246548036473483,0.009887899193220018,0.5121687351785499,benign (104),0,benign
0.710722781112077,125.94608178645804,129.98846102635417,8812.5,89.51274951744055,370.0487732352801,0.04199135015435803,8813.0,0.8992812287481247,6.0,72.0,20400881.0,1.8878986584826736,31.0,11.628910171870109,240.0,23.296265977214144,34.21706569840009,24.0,0.0,240.0,13.827190172929965,48.11301537994074,2.4997906845681923,20400881.0,0.3551821191291983,1144.054663941786,5.2747907829875045,615.3252281158252,48.90523409084281,7.017713629737993,0.08506247850510146,0.9760481036685407,0.08506247850510146,0.4197706511645289,0.07782685325567061,0.9574687607474494,0.9574687607474494,0.9991577972425238,0.9922670474086271,-0.7590080396099277,0.9698657980865705,0.08506247850510146,1.8819213573311935,0.3233621273361699,2.3087512080059702,0.9925290801144978,0.4967327754213,3.763842714662388,2.223688729500872,1.775694027060774,175.53846153846155,0.2109837278106509,2.4212046967455625,10.439903846153847,388.25841346153845,935.09375,328.8061773431217,0.3034035585054001,6.364732518313245,68.39663461538461,0.08220749352810651,0.09440599114943833,276.0563386996117,0.17938540637104244,2.796731942448993,0.035326007706546196,175.53846153846155,0.2109837278106509,2.4212046967455625,10.439903846153847,388.25841346153845,935.09375,328.8061773431217,0.3034035585054001,68.39663461538461,0.08220749352810651,0.17938540637104244,2.796731942448993,0.035326007706546196,6.364732518313245,0.09440599114943833,276.0563386996117,2.5220566387660943,6196.922387382277,0.7031569712223166,0.17358639072446036,3130.2200158856235,1.8393518265962823,5.472370361965279,8.076364461590831,39.74900714853058,5.09010458351741,0.5968983625816233,0.14357577820643747,0.9898508516459272,0.07563832256982071,8.606746687816974,0.005719319820821037,5.120845076695399,0.003418188525036145,0.6243105465421209,benign (105),0,benign
0.8401651661082473,133.16847379286574,136.40014662748717,11669.5,111.88351290456482,415.70562748477266,0.0356232595642292,11670.0,0.921181383393644,17.0,66.0,21364684.0,1.8201144680050834,24.0,6.867976221897658,186.0,16.3675051050416,36.85535561268209,29.0,11.0,175.0,10.578853678223034,42.78709573303859,1.7683086442881324,21364684.0,0.3315339796415126,472.4183239309518,4.64794947222703,64.3444267864501,8.3656561585723,3.5622841094461593,0.08063678837169061,0.9557295968627848,0.08063678837169062,0.4044189888058638,0.07413449673278981,0.9596816058141546,0.9596816058141546,0.9987594340250509,0.99104035684759,-0.7515093649066934,0.9658669630914869,0.08063678837169062,1.9435888562034955,0.293351660116596,2.244062256162089,0.9579975000834403,0.3948780065755321,3.88717771240699,2.163425467790401,0.9107302244544625,246.39463601532566,0.23601018775414337,1.6779700826470543,8.406130268199234,374.01340996168585,1118.3247126436781,234.17592614448398,0.3259401864992485,6.5167589048501116,65.99425287356321,0.06321288589421764,0.08946015424164525,249.06212841854932,0.1548389155129608,2.069918781970678,0.034583898357723825,246.39463601532566,0.23601018775414337,1.6779700826470543,8.406130268199234,374.01340996168585,1118.3247126436781,234.17592614448398,0.3259401864992485,65.99425287356321,0.06321288589421764,0.1548389155129608,2.069918781970678,0.034583898357723825,6.5167589048501116,0.08946015424164525,249.06212841854932,2.4742997372800204,8343.085861182519,0.7149173831347488,0.16473131070153293,3869.0015424164526,0.9506190959762505,4.798200514138817,8.123221936589546,35.90479862896316,4.067287071648138,0.483870513308151,0.14140721698562314,0.8157050366561934,0.0630971707441109,14.011246968753776,0.0038693210584897454,2.9702117430912796,0.0027055813418347197,0.21753932056278852,benign (106),0,benign
0.7289889993252471,131.78031742436406,132.7742444904131,9870.5,96.06640172995057,394.2497833620568,0.0399422302175226,9871.0,0.8933117472068961,24.0,88.0,33085112.0,2.0579762446076444,33.0,3.6318219211116807,153.0,20.802343648114885,51.66204032012967,47.0,5.0,148.0,14.593096412801806,57.894289519701196,0.9392201146967143,33085112.0,0.28799062356839655,682.7823489522797,7.789339062819726,72.85460487873235,7.738335374425706,4.467380656321718,0.08911397585430733,0.9608848542364026,0.08911397585430736,0.43350544906444555,0.08117267516174528,0.9554430120728464,0.9554430120728464,0.9982177204829139,0.9888607530182116,-0.7590073301380899,0.9773433833387455,0.08911397585430736,2.587425823613669,0.2483743248113315,2.5388184983343978,0.9696767786135689,0.3788622877020667,5.174851647227338,2.449704522480092,1.1391236580440067,211.84297520661158,0.2188460487671607,1.784089841882385,9.352272727272727,258.28822314049586,1704.9938016528927,59.61562825612339,0.29718145626019,6.696511591628687,59.549586776859506,0.06151816815791271,0.09806503900314051,154.30300931459598,0.12008085439438003,1.165163111698344,0.04354718427004618,211.84297520661158,0.2188460487671607,1.784089841882385,9.352272727272727,258.28822314049586,1704.9938016528927,59.61562825612339,0.29718145626019,59.549586776859506,0.06151816815791271,0.12008085439438003,1.165163111698344,0.04354718427004618,6.696511591628687,0.09806503900314051,154.30300931459598,2.7782827008543483,6818.111741464897,0.690721481254675,0.17164341697698712,2842.755445243643,1.1633628256951098,7.927261675615439,8.03332995643805,62.30432580285685,2.089913867346824,0.2639740544176338,0.14262317225542837,1.175373428336654,0.03913029730665928,12.16376639123406,0.0045553513726047596,2.133551512229532,0.004938754150501936,0.11329284128899163,benign (107),0,benign
